Date;BA;CAT;KO;DIS;JPM;MMM;MSFT;PFE;WMT;XOM;Y05;Y10;Y15;Y20;Y30
1996-06-07;26.549087524414062;8.021910667419434;11.337642669677734;15.750434875488281;10.69914436340332;12.959654808044434;4.672626495361328;4.727127552032471;2.733811140060425;9.016494750976562;0.0667776420835;0.06955398710277;0.07168786416299999;0.07256628154848001;0.07152618608775
1996-06-14;25.776193618774414;7.976071357727051;11.095043182373047;15.314648628234863;10.792343139648438;12.658808708190918;4.7400665283203125;4.84710693359375;2.7524585723876953;8.76712703704834;0.06664307176709;0.06994260195735;0.07219439089502;0.07317249011143;0.07254266661787
1996-06-21;27.553871154785156;8.403903007507324;11.549758911132812;15.688183784484863;10.065393447875977;12.774519920349121;4.77378511428833;4.7031331062316895;2.6997787952423096;9.055862426757812;0.06660500724607;0.06991478073519;0.07208184884459;0.07296418673213;0.07223309181508
1996-06-28;26.935546875;8.281664848327637;11.883214950561523;15.657051086425781;10.53138542175293;12.774519920349121;4.629271507263184;4.5671586990356445;2.673441171646118;9.121488571166992;0.06413492087765;0.06747132951218;0.06997274943922;0.07102156630384;0.0699426054149
1996-07-05;27.785724639892578;8.358068466186523;11.519450187683105;14.785484313964844;10.332864761352539;12.54310131072998;4.561833381652832;4.543161392211914;2.5812530517578125;9.239605903625488;0.06745398276425;0.07051413569002;0.07259072959283;0.0734355868274;0.07267082095719
1996-07-12;27.288171768188477;8.205268859863281;11.428499221801758;14.190084457397461;10.220145225524902;12.40424633026123;4.33060884475708;4.591153144836426;2.515406847000122;9.41678524017334;0.06576184624137;0.06882618795202;0.07099822137702999;0.07191553827531;0.07110713815727
1996-07-19;26.974180221557617;8.240118980407715;11.428499221801758;14.314835548400879;10.332864761352539;12.574952125549316;4.662388324737549;4.607151031494141;2.5285747051239014;8.963990211486816;0.06471284500779001;0.06803941082964;0.0703246685232;0.07131350335509;0.07063678661377
1996-07-26;27.321985244750977;8.147882461547852;11.428499221801758;13.503971099853516;10.3892240524292;12.190250396728516;4.590734481811523;4.503166675567627;2.5285747051239014;8.740882873535156;0.06542279136124;0.06843174220717;0.07072407981927001;0.07171703262892;0.07077859573519
1996-08-02;28.326753616333008;8.363106727600098;11.943840980529785;14.470762252807617;11.121923446655273;12.935606956481934;4.754517555236816;4.691208362579346;2.5812530517578125;8.898369789123535;0.06190425679464;0.06527471609973;0.06782674679009;0.06908614596090999;0.06865822856669
1996-08-09;28.13353157043457;8.593705177307129;11.82258415222168;14.252455711364746;10.971623420715332;12.623042106628418;4.7978715896606445;4.610877990722656;2.6602718830108643;8.546981811523438;0.06187878303383;0.06502402737521;0.06783868575076;0.06915022009541;0.06766048565982001
1996-08-16;28.45368003845215;8.57833194732666;12.550134658813477;14.50195598602295;11.460083961486816;12.88752269744873;4.78823709487915;4.683175086975098;2.9368340969085693;8.732497215270996;0.062409258232409996;0.06571456619584999;0.06861510385261;0.06996785943494001;0.06844005342438
1996-08-23;28.02725601196289;8.762818336486816;12.459192276000977;14.564330101013184;11.741890907287598;12.786635398864746;4.749699592590332;4.779570579528809;2.831477642059326;8.74575138092041;0.06414851524959;0.06731449910374;0.07009322488296;0.07150564283430999;0.07033194771583
1996-08-30;28.066030502319336;8.470719337463379;12.125731468200684;14.221273422241211;11.178284645080566;13.319411277770996;4.720797061920166;4.562680721282959;2.784184217453003;8.639742851257324;0.06654246717158001;0.06987550980909;0.07216555573304001;0.0731800882645;0.07267339671425
1996-09-06;27.988502502441406;8.824304580688477;12.444029808044434;14.221273422241211;11.309786796569824;13.174112319946289;4.720797061920166;4.651044845581055;2.7314059734344482;8.904765129089355;0.06643726836308;0.0699222682325;0.07211179118809001;0.07306905013796;0.07271266508331001
1996-09-13;28.221088409423828;9.1163969039917;12.884027481079102;15.15688419342041;11.929759979248047;13.537363052368164;5.048364639282227;4.755471229553223;2.8765511512756348;8.957771301269531;0.06443690674323001;0.06801505708958999;0.07015613633288;0.07141878170363;0.07234383178255001
